fileName,iterations,fixed,repeated_fixes,repeated_init_spec,fst_iter_repeated_init_spec,wrong_format_msg,analyzer_agent_tokens,analyzer_agent_cost,prompt_agent_tokens,prompt_agent_cost,running_time,Error_msg
classroom_inv6_34,6,reached_max_iter,0,0,FALSE,3,19399,0.0261,0,0,82.05,
classroom_inv8_31,6,reached_max_iter,0,0,FALSE,5,20870,0.0246,0,0,44.48,
classroom_inv8_25,6,reached_max_iter,0,0,FALSE,5,22987,0.0282,0,0,63.79,
classroom_inv8_33,6,reached_max_iter,0,0,FALSE,5,20835,0.0246,0,0,49.65,
classroom_inv8_27,6,reached_max_iter,0,0,FALSE,6,17655,0.0197,0,0,28.33,
classroom_inv6_22,6,reached_max_iter,0,0,FALSE,0,15591,0.0214,0,0,66.53,
classroom_inv6_36,6,reached_max_iter,0,0,FALSE,4,20326,0.0266,0,0,80.94,
classroom_inv9_3,6,reached_max_iter,0,0,FALSE,0,16732,0.0237,0,0,82.05,
classroom_inv9_2,6,reached_max_iter,0,0,FALSE,6,29393,0.0348,0,0,71.64,
classroom_inv6_37,6,reached_max_iter,0,0,FALSE,6,30222,0.0359,0,0,77.89,
classroom_inv6_23,6,reached_max_iter,0,0,FALSE,2,15526,0.0203,0,0,57.78,
classroom_inv8_26,6,reached_max_iter,0,0,FALSE,4,18351,0.0237,0,0,67.18,
classroom_inv8_32,6,reached_max_iter,0,0,FALSE,0,16012,0.0223,0,0,75.49,
